,brand,average_speed,avg_daily_charges,fatigue_driving_ratio,late_night_trip_ratio,avg_late_night_trip_mileage,high_temp_driving_ratio,battery_type_lfp,initial_battery_soc,avg_charge_duration,insurance_commercial_third_party,insurance_compulsory_third_party,average_loss
174,品牌D,44.62380961937969,0,0.02810497501668892,0.17727607239202836,0.0,0.17336312443227272,0,66.39742561625143,23049.497805651514,0,0,13.737050019524757
175,品牌B,78.94271701451638,0,0.017349605035502202,0.009439340339475799,0.0,0.2247946065427303,0,95.84426254823123,25650.870187380515,0,0,7.210641063800011
176,品牌C,26.72233413008314,2,0.03797515229193175,0.1922833239284099,0.0,0.28940714364853826,1,25.500076167094186,19076.90010592821,1,0,12.18261408415081
177,品牌C,43.871335942744494,4,0.08014457762229538,0.13583251366391255,0.0,0.022069006264729695,0,60.59152750759685,8342.639538332529,1,0,15.750602273468184
178,品牌A,78.16822599652212,1,0.039209357690457275,0.12627519552867533,0.0,0.016030380717305146,0,46.31358225685795,10789.00552291017,0,0,10.063689611438166
179,品牌C,71.93042755363882,3,0.07507696492110558,0.05411185129759828,0.0,0.28126510122220155,0,60.66493554213557,15593.352773597075,0,0,19.83157215603659
180,品牌A,69.02432425695679,0,0.012548629679915069,0.049758357747835415,0.0,0.15896268765546182,1,21.918035790122534,27649.51798090718,0,0,8.371465996657346
181,品牌C,35.474169622696394,3,0.07727714196650792,0.1884116438977191,0.0,0.18447090437008082,0,45.04202837612651,9833.254569807119,1,0,10.967592772176488
182,品牌B,30.25325524340395,0,0.023693332490664867,0.05965449084682455,0.0,0.14472708047841865,0,85.5894518021604,22037.47677878118,0,0,8.213104968094408
183,品牌C,60.11859319546586,0,0.06773931298888729,0.1551010593437999,0.0,0.028097235782242345,0,64.315338708371,14674.095226981592,1,0,18.27962488357676
184,品牌A,75.76255934765516,2,0.05657815548409964,0.07862435964141584,37.948841592701534,0.23042681352559996,0,56.04659942528939,11105.753178672549,1,1,40.46438522592271
185,品牌A,53.405773580835785,2,0.09291447172116873,0.027850814156940795,0.0,0.22416739352657605,0,42.84200573722717,15089.081612957267,0,0,21.616535135840195
186,品牌B,54.29676136819399,1,0.038732251797531404,0.00214305953907179,0.0,0.0935109964478436,0,43.84340182330847,5394.40928203906,1,0,9.367759935671652
187,品牌C,36.79874561961705,1,0.006616518883444045,0.10885146740305017,0.0,0.09187177356852012,0,50.64811468724676,23726.921747445132,0,0,9.547900257050312
188,品牌C,66.16957599151621,2,0.0019155485551252906,0.19515576370978654,32.296394651151964,0.25135241427165556,0,86.84565679716484,9731.20858517077,1,0,18.210996728852997
189,品牌B,31.2226249134514,2,0.08268585609727531,0.0738272387618409,0.0,0.021707177322397984,0,97.37705654466147,21880.385504462854,0,0,8.519606764443685
190,品牌C,39.42075418425462,1,0.05247356376614322,0.07143846679860898,0.0,0.2643315445069697,0,55.09243050802996,5322.378960494507,1,0,19.032000648160857
191,品牌C,45.526186316985005,0,0.07752440518349493,0.06881832356988841,0.0,0.07699850696877432,0,51.46822709982095,27668.483615375288,1,0,11.725253835362356
192,品牌A,50.456622721067305,2,0.02344256000115147,0.1041087674609717,0.0,0.17789542432664818,0,87.72406206558902,8463.977632223605,1,1,9.07888057251487
193,品牌C,34.544583944904815,1,0.03450837455132338,0.08813297668485871,0.0,0.2807982537005333,0,54.15242565090429,25845.100320418427,0,0,13.921022174398408
194,品牌C,26.890209484352212,0,0.003010387221131894,0.1759829253454029,0.0,0.20343675046099394,0,64.16145378365209,23998.724882308947,0,0,20.147159086657815
195,品牌B,56.63720254649795,2,0.09614923245741122,0.10110415834469806,0.0,0.12432894374011097,1,38.47533316789956,27990.070086851683,1,0,26.71833570173178
196,品牌B,37.31783319441534,0,0.06678679067008135,0.10155156763771377,0.0,0.20686026267162455,0,79.48020286232602,15642.84465583289,1,1,11.848776838872022
197,品牌D,54.874293285356735,0,0.09332050877593062,0.02767431894411132,0.0,0.10319389089491106,0,62.55906546166255,21930.411804917978,1,1,12.121365651871741
198,品牌A,29.26176291645214,2,0.026549640742907235,0.1965479081820772,0.0,0.08317752490475584,0,84.72276401922733,12941.908557352159,0,0,5.615068793842689
199,品牌C,48.86840611128905,1,0.061146361122566086,0.04999457817376594,0.0,0.2990049833804039,1,82.45861840229358,8246.079598096283,0,0,7.691232861834114
200,品牌C,51.95536595309515,1,0.06784999682926378,0.014672813491920534,0.0,0.2252370693539363,1,37.200381461602284,14765.51350992291,1,0,5.892791223238391
201,品牌D,23.109412209345614,1,0.03175497002575885,0.13262924979504176,0.0,0.19341599321454528,0,77.25084404462099,7776.875187789063,0,0,13.344882327104894
202,品牌C,40.196256691635234,0,0.08481092350156301,0.11907327403137453,0.0,0.10658689296579563,0,84.00435263610972,28347.524494216876,0,0,9.745398121767275
203,品牌A,28.064880616338456,0,0.09471614629002478,0.08302913079854915,0.0,0.014748248746514446,0,47.6885792625916,6025.411576746053,0,0,12.571509095355282
204,品牌D,23.802498228366066,0,0.08848551176960044,0.08443844677613561,0.0,0.009317062810546683,0,33.808729032181965,18448.135431006034,1,1,12.72956821429533
205,品牌A,79.39761394339672,2,0.07390669759393725,0.15701278420928624,0.0,0.16625437663463963,1,20.210572446367053,19386.88915240221,1,0,26.414360221862967
206,品牌D,39.34123069848338,1,0.027746467972495404,0.03914252801992982,0.0,0.2286098163117153,0,56.072292247451855,17159.60448042617,1,0,9.034016535270844
207,品牌D,68.5924667512781,2,0.028161604210563174,0.16405066378897795,0.0,0.16121375713315653,0,48.19461852310732,20287.084319938207,0,0,14.976724698968669
208,品牌B,35.27843928582583,1,0.0963360320446038,0.12974942277900364,0.0,0.25223552158173435,1,64.39278670603272,6527.755530299652,1,0,11.906979974890914
209,品牌A,60.89016333343576,0,0.001028449593569203,0.08379395475590488,8.437471919911477,0.01002795992796649,1,35.04328740710286,17586.466809973335,1,0,10.586920016078315
210,品牌C,65.61367159338118,1,0.07160499732421445,0.09160572331677373,0.0,0.11002562292778202,0,88.77324381331802,10837.756792409511,0,0,24.645964955967113
211,品牌C,55.738324436470656,1,0.07062461625552623,0.05132944143721916,0.0,0.07112111735225342,0,40.62041725024877,27292.436795186626,1,0,19.910148851834638
212,品牌A,48.2945713130095,1,0.06226895409497975,0.15042286653939496,0.0,0.1341818904471366,0,38.114368407011995,22804.20566668109,1,0,24.32929496250332
213,品牌C,44.71045484883611,1,0.09901088460868658,0.10257494846105356,0.0,0.02171291795823674,1,58.45712451874847,28107.364950425515,0,0,4.803097326520996
214,品牌C,40.93209599257972,1,0.031187943576372525,0.06417090854996872,0.0,0.28623949247132174,1,59.90808189954194,4546.412957452777,1,0,16.758181602366662
215,品牌A,75.77174865486955,1,0.03399718637932482,0.11921002315219005,9.41512624585532,0.06697662032080827,0,37.20681830280743,10785.356014553858,0,0,20.55985352833105
216,品牌D,69.83716446726375,2,0.007893940294655555,0.19914689041026462,0.0,0.2766923326450754,0,41.74885813807326,8524.649183286394,1,0,30.64838275078181
217,品牌A,77.90161463999075,2,0.04427981365437375,0.08705245593131078,0.0,0.12776794651100454,1,33.576419132419595,3881.095600258129,0,0,12.939035128929717
218,品牌D,27.457833409132682,0,0.02610485262348481,0.18413828015572392,0.0,0.2956572399765654,0,77.47681426585333,9706.608402207301,0,0,13.478069160816538
219,品牌C,63.85204851221866,0,0.034338670217764426,0.06900336798491323,0.0,0.16621751503806323,0,81.60712250032655,20705.154784714807,0,0,16.23273318211656
220,品牌C,76.30042740926227,3,0.08345717902556277,0.010946541384997177,21.147177187077887,0.2792498592527422,1,56.98627979674261,9423.440837791128,1,0,36.61151165926109
221,品牌C,30.87398396993961,1,0.09354845135274958,0.04084842127368578,0.0,0.0016046966082668534,0,77.1269618148014,16426.88682616198,1,1,12.161715181550491
222,品牌B,23.98977604200665,0,0.018573307200518564,0.08373902866553684,0.0,0.22447164185427002,0,78.87483135499565,25973.016497117966,1,1,7.993789568093025
223,品牌D,64.46723895740354,1,0.03725089315534659,0.043926985718913805,0.0,0.27091519593075464,1,31.06204221422469,21082.699592796696,1,0,11.276288077995126
224,品牌B,54.46838679079471,0,0.09286305621153941,4.5407643651107504e-05,32.171447475866536,0.04191617009368622,1,97.29424198676294,13544.652561632005,1,1,17.18468067859703
225,品牌B,70.50972660549633,4,0.006180846068922264,0.18300030754950547,0.0,0.028837755519645444,0,85.68255576771448,12986.21726058513,0,1,5.183371254955907
226,品牌A,28.386342597577368,1,0.009236052811137851,0.1687758822461858,4.88050190544958,0.12737178215578668,0,36.35867689566588,15084.542513013816,1,1,17.276307639932444
227,品牌B,67.71603871159341,1,0.016279098920622938,0.14845844629738944,0.0,0.28010367183988055,0,34.893202859685616,8061.444314709641,0,0,16.86031479641699
228,品牌A,32.09763920286467,1,0.059521283412687476,0.033562919129205726,0.0,0.16271596805713162,0,30.052891646366618,19576.819338882902,0,0,5.917404282947361
229,品牌A,29.819356571942272,1,0.015047227100599747,0.024072715241997212,0.0,0.15823693911651965,0,31.07028500335347,12776.651041436058,1,0,15.420252540928965
230,品牌B,29.855947875859577,1,0.09680763814507336,0.01352094989447663,0.0,0.04233783548979656,1,79.8529439222957,25079.6068014035,0,0,8.060989138345024
231,品牌D,68.87448321388293,0,0.04467145272585204,0.14480583775458425,0.0,0.00023685332796563596,0,57.57234055612989,22665.12703345697,0,0,6.712504218616862
232,品牌D,59.91183324177201,0,0.05015179603501664,0.18576159213757706,0.0,0.24304202722363835,0,82.63473381918938,18984.93173512243,1,0,34.459307572820876
233,品牌D,51.38392548614716,0,0.02466586158054065,0.0861071641826074,33.8562131741282,0.026272368895871468,0,79.70039154801643,12777.896010767805,1,0,14.868156743515822
234,品牌D,41.529829047410146,0,0.04709602524347335,0.023828134399209635,0.0,0.19015494562059718,1,68.36901708041773,8890.282158171805,1,0,16.254121527298782
235,品牌D,72.6320324487865,1,0.06619136326370116,0.10247856414642131,0.0,0.2743849363545574,0,74.90932852629436,23159.026975461697,1,0,28.374363948163158
236,品牌B,43.546706445358126,1,0.07511771369540428,0.06976638149172602,13.305068426865429,0.0625955739475293,0,21.46845795033134,15857.50929457538,1,0,34.26089299716534
237,品牌B,68.99596636829463,1,0.07538680827099131,0.07496498486999954,0.0,0.19958185087107325,0,44.94221174440176,9263.700962069408,1,1,24.833028534528914
238,品牌C,46.3480945142131,2,0.05778911126940883,0.12426612483114147,0.0,0.023609573012252836,0,71.02577434075282,8518.400299008157,0,0,7.3139709790788965
239,品牌D,42.61666576549445,0,0.09043597749938573,0.14374362265244048,44.54869423453519,0.18112654315128388,0,20.747596278899536,7768.102793434247,0,0,16.630005986462123
240,品牌B,47.76078714017639,1,0.08174078473061094,0.02212071977463217,28.474862925928797,0.049179516285960824,0,22.638155494607474,23184.462144380992,1,0,10.34424196008961
241,品牌C,38.08267244984852,1,0.07570481146986255,0.007118046161295278,0.0,0.2207860681545534,0,88.15103859763066,9370.477069567856,0,0,5.35831650690126
242,品牌D,64.85656281057507,0,0.005560552168046063,0.19886606053714298,0.0,0.09036938843817245,0,74.72198893536574,16871.385040834975,1,0,20.20977928956592
243,品牌A,50.16322340554875,1,0.0006877962219649314,0.046545669783110366,0.0,0.13901730264139386,0,41.22957864962751,14978.968296521023,1,1,10.990422871377008
244,品牌C,33.93276170880904,1,0.021244727719547298,0.010766104981691817,0.0,0.1798291626082865,0,75.03702720949673,18206.194660552756,0,0,7.735928903686104
245,品牌B,73.97447439647411,1,0.06635235939134523,0.037975065819184,0.0,0.051382023199871875,0,83.39653353114106,25704.303489354093,0,0,5.431922068335208
246,品牌A,43.033473282392684,1,0.041119748888254586,0.007791569269692844,48.997772367913925,0.22249134558528627,0,44.5435426488081,25467.23423005961,0,0,8.366060954593276
247,品牌A,52.613171666839314,3,0.040240625929931176,0.07836217892343433,0.0,0.09079210219104436,0,22.882990199934994,14967.117009986463,0,0,6.0999834928961
248,品牌A,74.38832665787282,0,0.08845868882296137,0.16048035689026485,0.0,0.19871155797382603,0,94.62232997501876,3987.2295185150274,0,0,65.40193495662675
249,品牌C,57.454279754839526,0,0.08955628481318388,0.06824888995154413,0.0,0.047484915209812094,0,47.61438706365044,14346.38390400044,1,0,16.70109867229051
250,品牌B,27.013882442501846,0,0.09091752640535858,0.08883668137567331,0.0,0.20643529776190508,0,28.51854106277651,18876.07714308834,1,0,21.0564580130596
251,品牌A,76.3899274168085,0,0.03138780765150273,0.13511735471348776,0.0,0.03845642184313852,0,59.34854971145179,17655.671929271157,1,0,17.908753935730658
252,品牌D,57.66248318428507,1,0.06910558127392617,0.10177881401397604,39.03496520858143,0.12760694888099508,0,81.4774236531307,20013.66986616518,0,0,32.03788522342817
253,品牌A,40.09433687942517,0,0.027163318127436966,0.17228913720426486,45.509806207234824,0.07416182212166304,1,37.73178516940473,7482.708458321704,0,0,5.706775356959578
254,品牌A,28.356324359803235,1,0.01906098330744498,0.1732071350091513,0.0,0.22451257482845477,1,41.55920401066907,19892.684489274463,1,1,15.327699510839459
255,品牌C,67.64151135621776,1,0.018463245734736924,0.0019821390982307286,0.0,0.07861050135206236,0,39.41719894388665,8202.82079234306,1,0,5.112346840821579
256,品牌C,57.20436535571081,1,0.034210762086359404,0.15560926129663985,0.0,0.2645151919186189,0,99.33384422653425,22513.204313558075,1,1,6.520117998353456
257,品牌B,52.007665518579294,0,0.042995761977982175,0.09214672004833478,0.0,0.26754606342198384,0,35.7922986984434,12145.007854219535,1,0,16.654014401839667
258,品牌D,73.63355498305745,1,0.08309491710550684,0.19776810826073263,0.0,0.05893239456683575,0,66.04161735728992,21489.36492121263,1,0,31.827874125130457
259,品牌C,67.31583267347185,1,0.01198910934727121,0.09664641517508704,0.0,0.1841537835023173,0,94.02117133255715,4806.213092433898,1,0,9.273498229191198
260,品牌A,29.10049278396507,0,0.07349258473948943,0.1973791890776595,46.80882820832526,0.026315292515989297,0,31.75172551022234,13878.072644891017,0,0,21.983280028316997
261,品牌B,38.70332406773289,1,0.05314549141893054,0.15091387224114733,47.037542961723055,0.11746112988048875,0,97.66833582941602,21366.869961035984,1,0,17.49430907156755
262,品牌A,34.90934838886794,2,0.02879453426759925,0.04972097692266127,0.0,0.21399651885038168,1,95.79817875164997,9317.137011553652,0,0,5.109060681820512
263,品牌A,64.63677755436062,1,0.04928195845328246,0.10767899585739155,0.0,0.19782697405497487,0,90.765758964661,23641.23352889001,1,0,33.57436139863636
264,品牌C,22.011946084146764,1,0.029994206977702265,0.19842712789571657,0.0,0.18741020082198237,1,37.16452170640018,19495.649274244286,1,0,10.760123656200768
265,品牌B,54.19338109227899,2,0.0596081955238306,0.17150612155038475,0.0,0.08476225909873307,1,70.72440448087866,18406.556658174915,0,0,11.930879037344305
266,品牌D,65.74752114444144,1,0.043384392285524424,0.01947337875824422,0.0,0.11340748483032059,0,80.87131783689921,12509.431125949295,0,1,3.920588381562644
267,品牌D,72.60593820570497,1,0.016440552907887873,0.14127439936199923,0.0,0.030883843410085852,0,98.88223425571438,15757.777053604163,0,0,9.627170450021831
268,品牌C,40.52490492295445,2,0.011658307455569672,0.06911591717416261,0.0,0.2157068461300803,0,34.43390576650963,18653.202384641896,0,0,8.332617940873078
269,品牌C,69.27543828032077,0,0.05466956820721302,0.0013964523760696236,31.658933744788616,0.15116663903738206,0,81.28207196154372,15506.045270655239,0,0,7.020904193490571
270,品牌B,26.637904217312432,0,0.09024130332861036,0.08069619380539993,0.0,0.21262968970369636,0,47.104093594169036,21197.495763302115,0,0,17.6345480755576
271,品牌D,70.7871375040711,0,0.03439576865576856,0.04695088434499426,0.0,0.07468305743906183,0,34.050117245440184,14529.16271429538,0,0,8.540948359602973
272,品牌D,27.649319739918944,0,0.07330001072226232,0.1637738541040943,35.969407778741015,0.09733146859051986,0,53.71015529710839,8697.284179899165,0,0,37.153708294370574
273,品牌D,43.837237433622036,2,0.0658661354939767,0.0674661217691531,0.0,0.10026460117803439,1,83.50687297188931,8991.13132658639,1,0,2.573274296328907
274,品牌A,67.83772194677321,0,0.0931554914309481,0.16550473879076344,0.0,0.00772272292416486,0,57.187984296324174,3746.2549748421156,0,0,20.04640715071261
275,品牌D,28.995045640926428,2,0.0820981017299141,0.00011958776695906171,0.0,0.10231436184918706,1,63.00184801624388,11184.134432078547,0,0,5.601038257259708
276,品牌A,33.75508371395849,2,0.0566605258905463,0.061563830005223835,0.0,0.24099137205541005,0,99.6127528160097,22472.724540058694,1,1,10.713501659871527
277,品牌B,63.335154103583974,1,0.06570304982341073,0.04823304286155239,0.0,0.26918954872492157,1,51.928743964594084,23612.90026270776,1,0,14.073538701546592
278,品牌A,63.202192192764464,0,0.08983864665840349,0.0467134722137222,11.751564940595932,0.15546549469077822,0,69.23206037673918,8702.1820608129,1,0,21.930982566254354
279,品牌B,58.468857973117835,3,0.03995187845869348,0.01363732395309254,0.0,0.13665050856576608,0,49.21953612922975,27767.908721159474,0,0,13.618468410649525
280,品牌D,61.636906668026,1,0.03267947058577774,0.03742485408210035,0.0,0.009247385609811075,1,51.4228517062964,16260.550395699194,1,1,4.1937247061582745
281,品牌D,52.56346660085577,1,0.001081108363519634,0.11110991397712398,0.0,0.26376130127561476,0,75.65126027563265,26707.864475266266,1,0,10.353769610750305
282,品牌B,35.10794353441717,2,0.08265510741914643,0.0582722145675489,0.0,0.0039030640277618153,0,95.03095808759068,21410.485102913106,1,0,4.797403680610687
283,品牌C,40.741759610235164,0,0.08009807004033649,0.08347895646582959,0.0,0.2834250240630635,0,63.38871603938571,21805.32226016481,1,0,13.215765474261044
284,品牌B,30.89586300808554,1,0.01044545181001514,0.07537337606943771,0.0,0.1467648746064272,0,81.47199431590238,5743.099256912992,1,0,10.4917936762463
285,品牌C,74.5070336800177,0,0.057685738113270026,0.17518098499997892,0.0,0.10258034807241798,0,27.136524705357104,9143.776397802652,1,0,41.77643705412833
286,品牌A,55.00350768596723,0,0.04639816981668874,0.1810597998021031,0.0,0.277265530452798,1,36.89264299455416,3822.1337990207103,1,1,50.990877258894024
287,品牌A,44.05108500581839,0,0.011870909550911147,0.09859139433117202,0.0,0.007317297933029021,0,60.170531273562595,21646.416540013786,1,0,13.924040145875505
288,品牌A,47.720348218647956,2,0.09805682270607236,0.06603119006312089,0.0,0.17442746846072613,0,21.600937890301985,12279.844868398452,1,0,28.84054531039523
289,品牌D,76.83700037670891,3,0.021469588746335547,0.02136014080047273,0.0,0.16467975734980128,1,40.2283983010047,23423.643405123938,1,0,5.395338964574221
290,品牌A,29.201084186964813,2,0.006723418009056115,0.190680575876419,0.0,0.06579612036341462,0,61.39210318599729,12141.192742413063,0,0,16.05827347221925
291,品牌C,55.17378992100783,0,0.05948473795019096,0.01204538898005949,0.0,0.12866622940506317,0,21.196895860504057,24247.2105579313,1,0,15.73699296510252
292,品牌A,50.35332073306796,0,0.07388666771330327,0.05953005551365609,0.0,0.19567920178313106,1,41.163702898083336,6893.595994457488,0,1,23.582106777230962
293,品牌B,56.68725412607887,2,0.0032443446047186967,0.05961324023400083,0.0,0.21813935906457824,0,61.12246555806956,7969.003550289207,1,0,6.125656109832536
294,品牌B,21.08661102925043,1,0.06587176387270222,0.06408025722804299,0.0,0.00021505761197393447,0,65.85193983849965,12190.0887975152,1,1,8.126385919765848
295,品牌D,72.3274345366491,2,0.053229187595145444,0.032857368654481856,0.0,0.2810560290273046,0,94.06013544442443,13893.882199833288,0,1,21.438869507594195
296,品牌B,75.92709694901674,2,0.010326500887504843,0.15663228618473946,0.0,0.04935761171784372,0,71.62764986004862,12387.310833243055,1,0,14.121900774886052
297,品牌C,53.907991015352536,1,0.017252387694636207,0.024499572393197847,48.21766170179932,0.07007413026670775,0,53.1788642023995,22843.90521958514,0,0,6.424005137702916
298,品牌A,61.799049432613536,2,0.056797429731608055,0.12698133183063257,0.0,0.07904203370815446,0,94.42809417064542,6043.1750941932105,0,0,18.724167660906303
299,品牌D,75.34996287063774,1,0.029635761351328838,0.024769205341163492,14.97115624015533,0.011346040965610593,1,82.79063867102354,12450.6688948899,0,0,3.6194576497821096
300,品牌A,62.43431805880392,2,0.09383157286513161,0.014107127518591313,5.007749875338346,0.036915637077097475,0,36.000713689019804,24698.447987789576,0,0,10.688559452620186
301,品牌A,29.15234257485568,2,0.08187402294840508,0.1818859007371753,0.0,0.29590497688324857,0,30.46738890790558,5283.286347006734,0,0,27.42329661912753
302,品牌C,54.57730161000879,2,0.0983567206513663,0.038025753263741136,0.0,0.09456502121318582,1,74.06493085941864,27347.056393318206,1,0,31.363082625268923
303,品牌B,56.40290278297135,1,0.0259670838950414,0.16425003091194088,0.0,0.0345903271017148,0,64.79065324615871,28455.184425254723,1,1,12.5675653446497
304,品牌B,45.44784027814316,0,0.0969723632797977,0.10892617422142717,0.0,0.032097378352387,1,83.17388910342046,5831.917980392018,0,1,8.864462838556335
305,品牌A,64.18665413748337,0,0.04312338697915579,0.015571303921753921,0.0,0.21583799030099157,0,79.10440400629491,10940.06756084457,1,0,12.540279824283708
306,品牌D,76.06202088614089,2,0.034751879531375464,0.1910896382876135,0.0,0.25637059920979227,1,70.0169227086012,12984.496784090976,0,0,18.220087286166503
307,品牌B,75.53411077440657,1,0.005034952696935324,0.049392233398378504,0.0,0.07708568985254095,0,98.91057373031137,23165.0624900487,0,0,10.028592658978644
308,品牌D,47.050362284247925,0,0.005276525785960263,0.1719290690705213,0.0,0.006272853700570491,0,62.68717840883269,18617.355665341693,0,0,16.07165753870325
309,品牌B,26.794282750445316,2,0.06920112559466547,0.03376200115691284,0.0,0.06692700553360674,0,29.04846052013759,19838.015652412698,1,0,14.905169082203281
310,品牌D,79.09047193774008,3,0.04579289944340279,0.1707885764283706,49.30883986418474,0.0169547072390272,0,86.26188518527907,22689.247535026352,1,0,14.230411172686338
311,品牌C,70.33388518675605,1,0.02265216260361057,0.0026457625810587973,41.042450463156435,0.031018480989012453,1,40.14826898765672,6573.070785813048,0,0,12.235033122516965
312,品牌D,27.47976087219601,2,0.06139703063252327,0.10235609131389614,0.0,0.1294524359542927,0,82.18417185151347,24596.878314138612,0,0,8.225217571912943
313,品牌C,75.25051295704233,0,0.02528581182501112,0.15388851588431138,0.0,0.06897551125848977,0,96.56856768000411,21381.61906533963,0,0,17.98819400219013
314,品牌C,72.1937817237277,1,0.05776317543444226,0.18695910349855668,2.8312778688779017,0.15478376355762702,1,75.74364111714729,18149.01147494853,1,0,31.06151035970376
315,品牌D,51.13028342756432,2,0.03592087469826904,0.18184042724129743,0.0,0.07604812597715711,0,67.68241287598408,26021.33043653303,1,0,32.825212060618775
316,品牌C,55.476526144695754,1,0.0823552226611819,0.16392497390952898,0.0,0.28216119033088427,0,56.830894054003245,21247.72011787194,0,1,21.81148379624429
317,品牌A,43.94016223220781,3,0.08206961607667794,0.17763826993226084,0.0,0.27178319037787935,0,49.15278927963226,8682.83905830184,1,0,18.47416897098369
318,品牌C,23.28569832932188,0,0.047735039812240136,0.0398439371674153,0.0,0.1700418315031398,0,48.2403800777469,14429.583603106801,0,0,11.335700101378707
319,品牌B,40.11183449875406,2,0.03508191093350156,0.05683685914234576,0.0,0.10632719759621585,0,70.90981645676725,16049.88024678048,1,0,16.650697860183143
320,品牌D,68.17120691588069,0,0.03625597965590945,0.057793704984211706,0.0,0.11434406461042067,1,80.10184935501968,4991.484194110222,1,0,12.165150698612532
321,品牌A,20.277921380276172,2,0.0805714525668218,0.07541078620033977,0.0,0.12355568494334908,0,74.28136555875315,27656.865336673403,1,0,19.28034895987928
322,品牌D,40.00995030146865,0,0.0328179482797612,0.07866413407703775,0.0,0.21827379664048321,0,35.87280809548502,6840.1469720813375,1,0,24.760125496580226
323,品牌B,43.8901216154566,2,0.020905937370684604,0.10891106493093511,0.0,0.13549169865565136,1,59.51897441147929,21176.023934113517,1,1,9.622661677323487
324,品牌B,52.24373617627537,0,0.008468834187530683,0.03197595267328828,0.0,0.2570189839517692,0,83.33120577464504,16357.02210949018,0,0,12.885673378484782
325,品牌B,75.19133698476563,0,0.04666931208844084,0.13824933275719786,31.865107826901195,0.28322843577910933,0,58.0563262551245,4245.932697087449,0,0,22.699462482949375
326,品牌C,40.780759661957674,0,0.04821320989198419,0.0335133078609013,0.0,0.10078384601368015,0,62.92986237883951,26903.636391781914,1,0,13.230643584946153
327,品牌C,40.81719211377366,1,0.08409087104029073,0.06206169642090951,0.0,0.16820834441270402,0,81.69088385366578,25066.287582237117,0,0,6.241748492896703
328,品牌D,64.25007488658491,2,0.0221238696446064,0.10066902612123081,0.0,0.028516961049769328,0,72.90122450120732,16811.299783176655,0,0,7.61704088985203
329,品牌D,47.133076453388426,3,0.03809912736683999,0.15928811230469547,0.0,0.060140714329907696,0,52.74759367059141,9369.34687071402,1,0,20.195264019383032
330,品牌A,33.47628937639892,0,0.0808405738893691,0.14789384664774546,23.726678131122036,0.12403973001304802,0,91.63301689553751,6664.896845138375,1,0,26.613894177611545
331,品牌A,47.1463709679616,1,0.08236236107489736,0.12910687128210446,0.0,0.06186081477053365,1,33.00536549307829,12757.49048168959,1,0,21.167548874547162
332,品牌D,28.451421222787992,1,0.038461107597876826,0.031154652116034035,0.0,0.26296814723661527,0,99.64131588722597,10036.79268236148,1,0,11.60910903730553
333,品牌C,30.5832191903734,0,0.04591240232866809,0.10940906912311554,0.0,0.04748587681772942,1,29.508206278098974,16368.618265358728,1,0,12.272288783907698
334,品牌B,49.902066364368785,1,0.030328589084928293,0.01748930035997709,29.77074008100542,0.13669824646592757,0,21.195997688339112,27953.51426231041,0,0,6.1338749448476415
335,品牌D,45.13552697027288,1,0.09325548784193122,0.07547263535933016,0.0,0.1817097721379627,0,91.20151209190118,18088.82802938696,1,1,15.903015420241712
336,品牌A,74.890754064086,2,0.011864376574158031,0.08270330605799184,0.0,0.2075591724482533,0,39.59628066927649,26026.26260843047,1,0,19.90180513020076
337,品牌C,41.74363394699799,0,0.093374942300147,0.007962287889150765,30.21522099107394,0.11492081091795202,1,78.37597019573766,20002.146704893585,0,0,5.233269307028297
338,品牌D,54.83530101668261,0,0.06838664518353432,0.05479761989399437,0.0,0.26072972061741856,0,84.88122999456554,15576.212469997452,0,0,5.998027355601203
339,品牌D,57.93585727517182,0,0.05315721526867312,0.1911298934532979,0.0,0.17049574532337766,0,88.71891128256935,25136.110580880955,0,1,33.29754757045547
340,品牌C,20.785667395300017,0,0.003265906078449588,0.19072652156593792,7.215602184374076,0.13185233413426553,1,99.32753885313333,15478.476376359537,1,0,9.397169187442882
341,品牌D,59.812242321002635,4,0.047559619182200835,0.07046541085050786,4.677970345616778,0.020172190215610983,0,43.523176803199924,25489.429896861096,1,0,11.289963780948272
342,品牌C,30.682158012185084,1,0.040774810500273234,0.008620021789664811,0.833577529981655,0.1394068405335495,1,76.81946735418073,10947.734593309284,1,0,9.246092926123513
343,品牌B,77.66421904816731,2,0.016121881197512258,0.03581898786563631,0.0,0.24622075224471907,0,29.231988662466257,6846.0894588273,1,0,11.322056608388229
344,品牌C,28.919763665186778,0,0.0656409603500657,0.07844355868670803,11.823745611934728,0.18436230546639462,1,52.54474330854795,25153.924501946047,0,0,8.510143154699868
345,品牌C,44.87744742362142,1,0.09711509073682859,0.18955593959384598,0.0,0.2496487361187355,1,87.83773546500723,18402.8621275752,1,1,51.088693270374904
346,品牌C,25.12098008471863,2,0.05621888110645251,0.028239812707436987,0.0,0.14820350117979167,0,49.412643684728664,26005.128435873794,1,1,8.568090182292522
347,品牌D,79.81245511075684,1,0.07147532764439458,0.15270316873364245,0.0,0.03553851152834455,0,67.28763044284912,27233.245616208056,0,0,14.049055428980237
348,品牌D,50.13170061987455,1,0.006845045256601678,0.021736507874938416,25.30223462059183,0.004091953750764321,0,60.30187549797073,4951.435437360519,1,0,6.074774153503169
